"NAME:","run_5_1"
"EXPERIMENT TIME:","Thu Jun 01 21:51:35 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","133"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"28.621930496","-3.41","-0.43","-2.43"
"28.722593792","-14.00","5.96","-12.36"
"28.798091264000004","-20.01","-0.04","-9.89"
"28.865200128","-12.94","1.92","-8.20"
"28.940697600000004","2.31","-0.67","0.24"
"29.041360896","-1.96","1.57","-0.94"
"29.116858368000003","-1.92","2.63","-2.59"
"29.175578624000003","-19.50","-2.00","-12.00"
"29.251076096000002","-20.01","5.77","-10.59"
"29.334962176","-6.71","-1.14","-3.57"
"29.444014080000002","1.06","4.63","1.80"
"29.544677376000003","-2.82","0.39","-1.84"
"29.61178624","-15.85","5.92","-7.53"
"29.687283712000003","-20.01","-5.02","-9.61"
"29.787947008000003","-15.61","0.78","-8.87"
"29.888610304","1.45","0.43","0.86"
"29.955719168","-1.29","3.73","-1.37"
"29.997662208","0.51","-0.27","-3.84"
"30.081548288","-20.01","-3.30","-11.61"
"30.157045760000003","-20.01","3.26","-10.47"
"30.249320448000002","-10.24","-0.51","-5.10"
"30.333206528","5.26","-0.04","-0.08"
"30.433869824000002","-4.75","-3.41","-2.94"
"30.509367296","-8.55","-0.63","-6.83"
"30.576476160000002","-20.01","1.53","-12.20"
"30.651973632","-20.01","2.86","-11.18"
"30.735859712000003","-3.69","-0.08","-2.31"
"30.819745792000003","-3.92","0.75","3.06"
"30.920409088000003","-1.88","0.51","-1.10"
"31.004295168000002","-10.90","-2.16","-11.77"
"31.046238208000002","-20.01","7.53","-10.94"
"31.130124288","-19.06","0.27","-7.88"
"31.222398976","5.10","2.63","-0.82"
"31.323062272","-4.24","-2.20","-2.79"
"31.390171136000003","-0.90","0.16","-1.69"
"31.482445824000003","-16.83","6.98","-13.45"
"31.549554688","-20.01","0.55","-12.87"
"31.625052160000003","-8.94","1.69","-4.86"
"31.725715456000003","0.67","-4.67","1.37"
