"NAME:","matan r 2"
"EXPERIMENT TIME:","Thu Jun 01 12:45:58 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","163"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"32.027705344000005","17.57","7.14","-14.98"
"32.119980032","17.53","8.51","-8.83"
"32.203866112","6.47","-0.27","-1.69"
"32.270974976000005","-10.04","-5.57","-2.59"
"32.354861056000004","3.92","-4.82","-8.28"
"32.438747136","20.01","-3.80","-20.01"
"32.522633216","17.42","-5.96","-4.82"
"32.648462336","-1.69","0.27","-0.82"
"32.7155712","-6.83","4.55","-2.20"
"32.782680064000004","3.49","2.71","-10.43"
"32.841400320000005","20.01","8.71","-20.01"
"32.925286400000005","9.34","-0.08","-5.33"
"33.017561088","-3.30","-3.06","-1.57"
"33.09305856","-2.75","-3.41","-7.81"
"33.17694464","20.01","-1.53","-20.01"
"33.235664896","18.16","-0.20","-10.08"
"33.327939584","1.80","-0.12","-2.08"
"33.420214272","-7.37","3.18","-4.51"
"33.487323136","2.00","7.02","-7.26"
"33.596375040000005","20.01","9.85","-20.01"
"33.655095296","8.79","1.29","-10.71"
"33.722204160000004","-1.53","-2.08","-1.61"
"33.814478848","-5.26","-3.49","-2.00"
"33.898364928","11.69","-1.22","-13.77"
"33.990639616","19.14","-3.77","-14.98"
"34.066137088000005","9.81","3.96","-6.51"
"34.14163456","-7.02","0.35","-1.02"
"34.22552064","-0.98","1.96","-2.67"
"34.309406720000005","9.89","5.65","-16.79"
"34.401681408","20.01","8.75","-9.34"
"34.460401664","7.02","0.71","-3.49"
"34.56106496","-7.57","-2.75","-2.90"
"34.628173824","2.04","-4.28","-4.31"
"34.695282688","20.01","-7.34","-20.01"
"34.804334592000004","17.61","-4.63","-10.43"
"34.863054848000004","-2.90","0.20","3.37"
"34.93855232","-6.39","3.77","-2.51"
"35.0224384","3.80","6.24","-17.06"
"35.106324480000005","15.30","5.73","-17.57"
"35.198599168","7.77","0.16","-4.55"
"35.282485248","-6.79","-1.33","-1.96"
"35.366371328","-0.55","-2.63","-3.88"
"35.433480192000005","19.97","-3.84","-19.61"
"35.517366272000004","16.04","-1.33","-8.39"
"35.643195392","0.71","1.22","-1.57"
"35.685138432","-7.45","3.30","-3.61"
"35.752247296","8.75","1.45","-14.36"
"35.836133376","18.55","7.77","-10.55"
"35.920019456000006","8.75","-0.04","-5.18"
"36.012294144","-3.96","-1.69","-3.02"
"36.096180224","-1.96","-2.04","-3.69"
"36.15490048","20.01","2.20","-19.97"
"36.247175168000005","18.36","-2.47","-12.55"
"37.220253696","4.20","1.69","-4.08"
"37.715181568000006","-10.08","0.90","-3.41"
"38.210109440000004","1.80","2.39","-4.82"
"38.243663872","20.01","8.20","-20.01"
"38.713425920000006","8.28","-1.61","-9.26-3.61"
"38.721814528","10.67","0.78","-6.16"
"39.2167424","-4.00","0.00","0.63"
"39.711670272","-5.14","2.16","-4.86"
"39.736836096000005","19.81","3.69","-19.7315.14"
"39.745224704","12.87","3.53","-7.22"
"39.753613312000006","-1.57","-1.88","-0.86"
"39.753613312000006","-5.10","1.49","-4.12"
"39.76200192","10.32","5.14","-13.6119.81"
"39.812333568","2.43","-0.75","-5.14"
"39.88783104","20.01","-4.31","-20.01"
"39.963328512000004","13.49","0.24","-6.86"
"40.0556032","-5.41","0.63","-1.06"
"40.13948928","-5.02","2.67","-4.04"
"40.223375360000006","-0.78","6.24","-11.22"
"40.298872832","20.01","5.61","-14.24"
"40.374370304","9.14","-0.78","-5.22"
"40.466644992","-5.10","-3.33","-2.86"
"40.542142464","-1.73","-1.77","-3.77"
"40.634417152000005","20.01","4.71","-20.01"
